ent,mun,est,icpth
30,119,1,40029.593
30,119,2,4178.352
30,119,3,33156.816
30,119,4,46902.37
30,119,5,10.438
30,120,1,35509.695
30,120,2,3729.374
30,120,3,29375.421
30,120,4,41643.969
30,120,5,10.502
30,121,1,32659.124
30,121,2,2723.501
30,121,3,28179.363
30,121,4,37138.884
30,121,5,8.339
30,122,1,25415.284
30,122,2,2130.343
30,122,3,21911.182
30,122,4,28919.386
30,122,5,8.382
30,123,1,41856.397
30,123,2,3362.609
30,123,3,36325.397
30,123,4,47387.396
30,123,5,8.034
30,124,1,41595.684
30,124,2,821.546
30,124,3,40244.361
30,124,4,42947.007
30,124,5,1.975
30,125,1,43629.893
30,125,2,4560.676
30,125,3,36128.249
30,125,4,51131.537
30,125,5,10.453
30,126,1,43391.46
30,126,2,4539.194
30,126,3,35925.151
30,126,4,50857.769
30,126,5,10.461
30,127,1,29207.335
30,127,2,3053.724
30,127,3,24184.405
30,127,4,34230.264
30,127,5,10.455
30,128,1,40171.222
30,128,2,3247.459
30,128,3,34829.627
30,128,4,45512.816
30,128,5,8.084
30,129,1,33191.375
30,129,2,3466.346
30,129,3,27489.743
30,129,4,38893.007
30,129,5,10.444
30,130,1,33028.34
30,130,2,2708.286
30,130,3,28573.606
30,130,4,37483.075
30,130,5,8.2
30,131,1,58515.382
30,131,2,3971.002
30,131,3,51983.665
30,131,4,65047.099
30,131,5,6.786
30,132,1,38295.031
30,132,2,3990.155
30,132,3,31731.811
30,132,4,44858.252
30,132,5,10.42
30,133,1,38440.322
30,133,2,3137.417
30,133,3,33279.73
30,133,4,43600.915
30,133,5,8.162
30,134,1,42497.541
30,134,2,4461.789
30,134,3,35158.551
30,134,4,49836.53
30,134,5,10.499
30,135,1,34593.336
30,135,2,2639.533
30,135,3,30251.691
30,135,4,38934.98
30,135,5,7.63
30,136,1,40825.578
30,136,2,4243.24
30,136,3,33846.07
30,136,4,47805.086
30,136,5,10.394
30,137,1,26750.527
30,137,2,2801.186
30,137,3,22142.985
30,137,4,31358.068
30,137,5,10.472
30,138,1,45619.968
30,138,2,3355.75
30,138,3,40100.25
30,138,4,51139.686
30,138,5,7.356
30,139,1,36156.215
30,139,2,3801.309
30,139,3,29903.617
30,139,4,42408.812
30,139,5,10.514
30,140,1,29871.014
30,140,2,3141.071
30,140,3,24704.412
30,140,4,35037.616
30,140,5,10.515
30,141,1,28452.617
30,141,2,1922.349
30,141,3,25290.634
30,141,4,31614.599
30,141,5,6.756
30,142,1,32061.387
30,142,2,2484.222
30,142,3,27975.205
30,142,4,36147.569
30,142,5,7.748
30,143,1,36503.876
30,143,2,3817.721
30,143,3,30224.283
30,143,4,42783.468
30,143,5,10.458
30,144,1,34807.689
30,144,2,2857.228
30,144,3,30107.967
30,144,4,39507.411
30,144,5,8.209
30,145,1,37737.608
30,145,2,3155.71
30,145,3,32546.928
30,145,4,42928.288
30,145,5,8.362
30,146,1,32682.571
30,146,2,3428.459
30,146,3,27043.259
30,146,4,38321.884
30,146,5,10.49
30,147,1,24207.318
30,147,2,2538.037
30,147,3,20032.619
30,147,4,28382.017
30,147,5,10.485
30,148,1,28876.175
30,148,2,1225.369
30,148,3,26860.623
30,148,4,30891.727
30,148,5,4.244
30,149,1,15165.793
30,149,2,680.184
30,149,3,14046.99
30,149,4,16284.597
30,149,5,4.485
30,150,1,34249.53
30,150,2,3592.708
30,150,3,28340.051
30,150,4,40159.009
30,150,5,10.49
30,151,1,36467.205
30,151,2,3839.91
30,151,3,30151.114
30,151,4,42783.296
30,151,5,10.53
30,152,1,42064.691
30,152,2,4406.612
30,152,3,34816.46
30,152,4,49312.922
30,152,5,10.476
30,153,1,30354.375
30,153,2,2610.446
30,153,3,26060.574
30,153,4,34648.176
30,153,5,8.6
30,154,1,31884.237
30,154,2,3376.601
30,154,3,26330.224
30,154,4,37438.251
30,154,5,10.59
30,155,1,37872.484
30,155,2,109.123
30,155,3,37692.994
30,155,4,38051.975
30,155,5,0.288
30,156,1,27348.935
30,156,2,2899.152
30,156,3,22580.254
30,156,4,32117.616
30,156,5,10.601
30,157,1,32931.789
30,157,2,2755.545
30,157,3,28399.321
30,157,4,37464.258
30,157,5,8.367
30,158,1,40524.825
30,158,2,4232.312
30,158,3,33563.292
30,158,4,47486.358
30,158,5,10.444
30,159,1,26367.469
30,159,2,2776.682
30,159,3,21800.235
30,159,4,30934.704
30,159,5,10.531
30,160,1,41056.604
30,160,2,3857.773
30,160,3,34711.132
30,160,4,47402.077
30,160,5,9.396
30,161,1,35713.069
30,161,2,2928.431
30,161,3,30896.229
30,161,4,40529.909
30,161,5,8.2
30,162,1,29124.942
30,162,2,3097.374
30,162,3,24030.216
30,162,4,34219.669
30,162,5,10.635
30,163,1,23561.577
30,163,2,1200.378
30,163,3,21587.131
30,163,4,25536.024
30,163,5,5.095
30,164,1,37920.438
30,164,2,3962.56
30,164,3,31402.608
30,164,4,44438.269
30,164,5,10.45
30,165,1,29951.747
30,165,2,3142.425
30,165,3,24782.918
30,165,4,35120.577
30,165,5,10.492
30,166,1,29858.454
30,166,2,3152.437
30,166,3,24673.157
30,166,4,35043.751
30,166,5,10.558
30,167,1,37113.064
30,167,2,3875.166
30,167,3,30738.983
30,167,4,43487.145
30,167,5,10.442
30,168,1,30341.24
30,168,2,3164.679
30,168,3,25135.806
30,168,4,35546.674
30,168,5,10.43
30,169,1,41089.248
30,169,2,4289.247
30,169,3,34034.064
30,169,4,48144.433
30,169,5,10.439
30,170,1,24873.722
30,170,2,2630.228
30,170,3,20547.382
30,170,4,29200.062
30,170,5,10.574
30,171,1,32615.353
30,171,2,3399.242
30,171,3,27024.098
30,171,4,38206.608
30,171,5,10.422
30,172,1,39180.634
30,172,2,3263.574
30,172,3,33812.533
30,172,4,44548.736
30,172,5,8.33
30,173,1,41730.583
30,173,2,4353.203
30,173,3,34570.202
30,173,4,48890.965
30,173,5,10.432
30,174,1,35634.186
30,174,2,2091.87
30,174,3,32193.366
30,174,4,39075.005
30,174,5,5.87
30,175,1,36215.878
30,175,2,1524.837
30,175,3,33707.744
30,175,4,38724.011
30,175,5,4.21
30,176,1,38240.11
30,176,2,3997.531
30,176,3,31664.756
30,176,4,44815.464
30,176,5,10.454
30,177,1,32756.126
30,177,2,3423.546
30,177,3,27124.894
30,177,4,38387.358
30,177,5,10.452
30,178,1,39176.857
30,178,2,4102.455
30,178,3,32428.919
30,178,4,45924.794
30,178,5,10.472
30,179,1,37731.348
30,179,2,3965.328
30,179,3,31208.964
30,179,4,44253.733
30,179,5,10.509
30,180,1,26246.267
30,180,2,2760.505
30,180,3,21705.64
30,180,4,30786.894
30,180,5,10.518
30,181,1,46807.674
30,181,2,3860.358
30,181,3,40457.95
30,181,4,53157.397
30,181,5,8.247
30,182,1,37887.782
30,182,2,3959.475
30,182,3,31375.025
30,182,4,44400.538
30,182,5,10.451
30,183,1,40972.272
30,183,2,4266.055
30,183,3,33955.236
30,183,4,47989.309
30,183,5,10.412
30,184,1,30194.882
30,184,2,3157.874
30,184,3,25000.642
30,184,4,35389.122
30,184,5,10.458
30,185,1,36135.282
30,185,2,3761.06
30,185,3,29948.888
30,185,4,42321.675
30,185,5,10.408
30,186,1,39272.015
30,186,2,4100.537
30,186,3,32527.231
30,186,4,46016.799
30,186,5,10.441
30,187,1,25946.817
30,187,2,2738.118
30,187,3,21443.014
30,187,4,30450.621
30,187,5,10.553
30,188,1,36737.522
30,188,2,3846.1
30,188,3,30411.251
30,188,4,43063.794
30,188,5,10.469
30,189,1,46729.147
30,189,2,2192.868
30,189,3,43122.2
30,189,4,50336.094
30,189,5,4.693
30,190,1,37692.664
30,190,2,3951.543
30,190,3,31192.953
30,190,4,44192.374
30,190,5,10.484
30,191,1,52959.631
30,191,2,5581.017
30,191,3,43779.674
30,191,4,62139.587
30,191,5,10.538
30,192,1,41459.794
30,192,2,4327.19
30,192,3,34342.2
30,192,4,48577.387
30,192,5,10.437
30,193,1,54886.772
30,193,2,2976.419
30,193,3,49990.998
30,193,4,59782.546
30,193,5,5.423
30,194,1,33167.268
30,194,2,3458.102
30,194,3,27479.196
30,194,4,38855.34
30,194,5,10.426
30,195,1,24145.492
30,195,2,2050.671
30,195,3,20772.439
30,195,4,27518.546
30,195,5,8.493
30,196,1,48444.609
30,196,2,5045.113
30,196,3,40146.137
30,196,4,56743.081
30,196,5,10.414
30,197,1,32551.679
30,197,2,2763.764
30,197,3,28005.692
30,197,4,37097.665
30,197,5,8.49
30,198,1,25150.085
30,198,2,2663.843
30,198,3,20768.453
30,198,4,29531.717
30,198,5,10.592
30,199,1,29697.732
30,199,2,3110.475
30,199,3,24581.455
30,199,4,34814.009
30,199,5,10.474
30,200,1,36165.324
30,200,2,3796.509
30,200,3,29920.623
30,200,4,42410.025
30,200,5,10.498
30,201,1,29585.902
30,201,2,2071.066
30,201,3,26179.302
30,201,4,32992.502
30,201,5,7
30,202,1,22342.231
30,202,2,1866.287
30,202,3,19272.463
30,202,4,25411.999
30,202,5,8.353
30,203,1,28255.202
30,203,2,2968.134
30,203,3,23373.055
30,203,4,33137.348
30,203,5,10.505
30,204,1,51597.045
30,204,2,4252.219
30,204,3,44602.768
30,204,4,58591.322
30,204,5,8.241
30,205,1,46627.606
30,205,2,4894.215
30,205,3,38577.339
30,205,4,54677.874
30,205,5,10.496
30,206,1,71033.133
30,206,2,5946.375
30,206,3,61252.217
30,206,4,80814.049
30,206,5,8.371
30,207,1,51128.385
30,207,2,5347.258
30,207,3,42332.928
30,207,4,59923.843
30,207,5,10.458
30,208,1,46799.235
30,208,2,4912.739
30,208,3,38718.499
30,208,4,54879.971
30,208,5,10.497
30,209,1,24979.107
30,209,2,2622.242
30,209,3,20665.902
30,209,4,29292.311
30,209,5,10.498
30,210,1,26498.849
30,210,2,2782.049
30,210,3,21922.786
30,210,4,31074.913
30,210,5,10.499
30,211,1,45357.596
30,211,2,4734.806
30,211,3,37569.534
30,211,4,53145.659
30,211,5,10.439
30,212,1,25961.281
30,212,2,2743.601
30,212,3,21448.46
30,212,4,30474.102
30,212,5,10.568
31,0,1,62371.238
31,0,2,2042.758
31,0,3,59011.2
31,0,4,65731.276
31,0,5,3.275
31,1,1,43168.036
31,1,2,3648.917
31,1,3,37166.102
31,1,4,49169.969
31,1,5,8.453
31,2,1,51513.547
31,2,2,5471.044
31,2,3,42514.481
31,2,4,60512.613
31,2,5,10.621
31,3,1,33904.403
31,3,2,3539.565
31,3,3,28082.336
31,3,4,39726.47
31,3,5,10.44
31,4,1,57006.893
31,4,2,6052.998
31,4,3,47050.597
31,4,4,66963.189
31,4,5,10.618
31,5,1,35251.012
31,5,2,3718.03
31,5,3,29135.396
31,5,4,41366.627
31,5,5,10.547
31,6,1,36679.735
31,6,2,3842.156
31,6,3,30359.95
31,6,4,42999.52
31,6,5,10.475
31,7,1,38510.572
31,7,2,4031.172
31,7,3,31879.883
31,7,4,45141.261
31,7,5,10.468
31,8,1,31558.513
31,8,2,3301.473
31,8,3,26128.072
31,8,4,36988.953
31,8,5,10.461
31,9,1,40096.292
31,9,2,3429.967
31,9,3,34454.498
31,9,4,45738.086
31,9,5,8.554
31,10,1,30216.043
31,10,2,2590.461
31,10,3,25955.115
31,10,4,34476.972
31,10,5,8.573
31,11,1,37666.557
31,11,2,3931.043
31,11,3,31200.567
31,11,4,44132.547
31,11,5,10.436
31,12,1,32772.197
31,12,2,1854.651
31,12,3,29721.568
31,12,4,35822.826
31,12,5,5.659
31,13,1,58394.32
31,13,2,4848.592
31,13,3,50419.095
31,13,4,66369.545
31,13,5,8.303
31,14,1,33085.835
31,14,2,3466.824
31,14,3,27383.418
31,14,4,38788.252
31,14,5,10.478
31,15,1,38494.767
31,15,2,3310.386
31,15,3,33049.667
31,15,4,43939.867
31,15,5,8.6
31,16,1,30134.838
31,16,2,3172.347
31,16,3,24916.792
31,16,4,35352.884
31,16,5,10.527
31,17,1,31885.151
31,17,2,2713.596
31,17,3,27421.683
31,17,4,36348.62
31,17,5,8.511
31,18,1,39991.398
31,18,2,3429.397
31,18,3,34350.542
31,18,4,45632.255
31,18,5,8.575
31,19,1,40790.943
31,19,2,1772.908
31,19,3,37874.768
31,19,4,43707.118
31,19,5,4.346
31,20,1,48898.336
31,20,2,5086.836
31,20,3,40531.235
31,20,4,57265.438
31,20,5,10.403
31,21,1,35781.653
31,21,2,3040.76
31,21,3,30780.048
31,21,4,40783.257
31,21,5,8.498
31,22,1,29054.29
31,22,2,3068.696
31,22,3,24006.735
31,22,4,34101.845
31,22,5,10.562
31,23,1,46444.34
31,23,2,4841.228
31,23,3,38481.227
31,23,4,54407.452
31,23,5,10.424
31,24,1,32159.886
31,24,2,3401.725
31,24,3,26564.547
31,24,4,37755.226
31,24,5,10.578
31,25,1,32198.03
31,25,2,3384.867
31,25,3,26630.42
31,25,4,37765.64
31,25,5,10.513
31,26,1,50581.978
31,26,2,5371.726
31,26,3,41746.276
31,26,4,59417.68
31,26,5,10.62
31,27,1,48995.842
31,27,2,5103.923
31,27,3,40600.636
31,27,4,57391.049
31,27,5,10.417
31,28,1,43363.907
31,28,2,4546.572
31,28,3,35885.461
31,28,4,50842.352
31,28,5,10.485
31,29,1,35912.266
31,29,2,3069.117
31,29,3,30864.018
31,29,4,40960.514
31,29,5,8.546
31,30,1,32843.138
31,30,2,3433.448
31,30,3,27195.62
31,30,4,38490.657
31,30,5,10.454
31,31,1,31874.82
31,31,2,3351.83
31,31,3,26361.551
31,31,4,37388.09
31,31,5,10.516
31,32,1,23981.438
31,32,2,1150.214
31,32,3,22089.505
31,32,4,25873.372
31,32,5,4.796
31,33,1,44302.767
31,33,2,412.281
31,33,3,43624.625
31,33,4,44980.909
31,33,5,0.931
31,34,1,40793.177
31,34,2,3495.614
31,34,3,35043.405
31,34,4,46542.95
31,34,5,8.569
31,35,1,38099.088
31,35,2,3988.236
31,35,3,31539.023
31,35,4,44659.153
31,35,5,10.468
31,36,1,36812.526
31,36,2,3162.301
31,36,3,31611.004
31,36,4,42014.049
31,36,5,8.59
31,37,1,35863.576
31,37,2,3761.199
31,37,3,29676.954
31,37,4,42050.197
31,37,5,10.488
31,38,1,47001.985
31,38,2,3858.648
31,38,3,40655.075
31,38,4,53348.896
31,38,5,8.21
31,39,1,47972.902
31,39,2,4089.133
31,39,3,41246.876
31,39,4,54698.927
31,39,5,8.524
31,40,1,53593.286
31,40,2,4406.158
31,40,3,46345.801
31,40,4,60840.771
31,40,5,8.221
31,41,1,53026.464
31,41,2,2388.961
31,41,3,49096.974
31,41,4,56955.955
31,41,5,4.505
31,42,1,36748.431
31,42,2,3844.515
31,42,3,30424.766
31,42,4,43072.096
31,42,5,10.462
31,43,1,31693.495
31,43,2,3328.251
31,43,3,26219.009
31,43,4,37167.981
31,43,5,10.501
31,44,1,40534.712
31,44,2,3451.7
31,44,3,34857.17
31,44,4,46212.253
31,44,5,8.515
31,45,1,36219.904
31,45,2,3796.936
31,45,3,29974.501
31,45,4,42465.307
31,45,5,10.483
31,46,1,33666.961
31,46,2,3524.551
31,46,3,27869.591
31,46,4,39464.331
31,46,5,10.469
31,47,1,34111.13
31,47,2,3587.459
31,47,3,28210.285
31,47,4,40011.976
31,47,5,10.517
31,48,1,43497.788
31,48,2,3597.261
31,48,3,37580.82
31,48,4,49414.756
31,48,5,8.27
31,49,1,28232.194
31,49,2,2997.264
31,49,3,23302.134
31,49,4,33162.254
31,49,5,10.616
31,50,1,81074.656
31,50,2,4012.852
31,50,3,74474.101
31,50,4,87675.21
31,50,5,4.95
31,51,1,56551.469
31,51,2,4818.194
31,51,3,48626.246
31,51,4,64476.693
31,51,5,8.52
31,52,1,42054.983
31,52,2,825.913
31,52,3,40696.477
31,52,4,43413.489
31,52,5,1.964
31,53,1,46002.862
31,53,2,3872.436
31,53,3,39633.272
31,53,4,52372.452
31,53,5,8.418
31,54,1,43456.968
31,54,2,2092.509
31,54,3,40015.098
31,54,4,46898.839
31,54,5,4.815
31,55,1,32327.401
31,55,2,3384.172
31,55,3,26760.932
31,55,4,37893.869
31,55,5,10.468
31,56,1,40747.277
31,56,2,4235.971
31,56,3,33779.726
31,56,4,47714.829
31,56,5,10.396
31,57,1,36831.512
31,57,2,3844.202
31,57,3,30508.363
31,57,4,43154.661
31,57,5,10.437
31,58,1,52254.218
31,58,2,4.403
31,58,3,52246.975
31,58,4,52261.46
31,58,5,0.008
31,59,1,65134.984
31,59,2,4129.662
31,59,3,58342.294
31,59,4,71927.674
31,59,5,6.34
31,60,1,31131.827
31,60,2,2711.783
31,60,3,26671.341
31,60,4,35592.314
31,60,5,8.711
31,61,1,57009.559
31,61,2,2389.532
31,61,3,53079.129
31,61,4,60939.989
31,61,5,4.191
31,62,1,34800.942
31,62,2,3643.033
31,62,3,28808.686
31,62,4,40793.197
31,62,5,10.468
31,63,1,38646.154
31,63,2,4030.405
31,63,3,32016.728
31,63,4,45275.581
31,63,5,10.429
31,64,1,44431.984
31,64,2,3846.231
31,64,3,38105.497
31,64,4,50758.471
31,64,5,8.656
31,65,1,46346.563
31,65,2,4882.865
31,65,3,38314.964
31,65,4,54378.161
31,65,5,10.536
31,66,1,45660.148
31,66,2,3878.758
31,66,3,39280.158
31,66,4,52040.138
31,66,5,8.495
31,67,1,37807.727
31,67,2,4014.236
31,67,3,31204.895
31,67,4,44410.558
31,67,5,10.618
31,68,1,45834.077
31,68,2,4852.934
31,68,3,37851.71
31,68,4,53816.443
31,68,5,10.588
31,69,1,33036.197
31,69,2,3460.449
31,69,3,27344.264
31,69,4,38728.13
31,69,5,10.475
31,70,1,40778.529
31,70,2,4267.757
31,70,3,33758.694
31,70,4,47798.365
31,70,5,10.466
31,71,1,32400.5
31,71,2,3393.055
31,71,3,26819.421
31,71,4,37981.579
31,71,5,10.472
31,72,1,37722.19
31,72,2,3960.405
31,72,3,31207.903
31,72,4,44236.476
31,72,5,10.499
31,73,1,24947.661
31,73,2,2636.724
31,73,3,20610.637
31,73,4,29284.685
31,73,5,10.569
31,74,1,36948.749
31,74,2,3875.321
31,74,3,30574.413
31,74,4,43323.085
31,74,5,10.488
31,75,1,33490.182
31,75,2,3529.883
31,75,3,27684.041
31,75,4,39296.324
31,75,5,10.54
31,76,1,47105.723
31,76,2,2536.98
31,76,3,42932.762
31,76,4,51278.684
31,76,5,5.386
31,77,1,32023.538
31,77,2,3377.186
31,77,3,26468.563
31,77,4,37578.514
31,77,5,10.546
31,78,1,38044.377
31,78,2,3983.893
31,78,3,31491.456
31,78,4,44597.297
31,78,5,10.472
31,79,1,42865.199
31,79,2,1256.045
31,79,3,40799.19
31,79,4,44931.209
31,79,5,2.93
31,80,1,33088.951
31,80,2,3485.858
31,80,3,27355.224
31,80,4,38822.677
31,80,5,10.535
31,81,1,30742.978
31,81,2,3227.367
31,81,3,25434.431
31,81,4,36051.525
31,81,5,10.498
31,82,1,51271.757
31,82,2,4366.278
31,82,3,44089.87
31,82,4,58453.645
31,82,5,8.516
31,83,1,65701.511
31,83,2,6861.635
31,83,3,54415.125
31,83,4,76987.897
31,83,5,10.444
31,84,1,37452.682
31,84,2,3186.472
31,84,3,32211.401
31,84,4,42693.962
31,84,5,8.508
31,85,1,34391.493
31,85,2,1382.947
31,85,3,32116.748
31,85,4,36666.238
31,85,5,4.021
31,86,1,37928.814
31,86,2,3332.024
31,86,3,32448.123
31,86,4,43409.506
31,86,5,8.785
31,87,1,44755.894
31,87,2,3820.858
31,87,3,38471.142
31,87,4,51040.647
31,87,5,8.537
31,88,1,37411.714
31,88,2,3277.373
31,88,3,32020.916
31,88,4,42802.513
31,88,5,8.76
31,89,1,55585.989
31,89,2,96.429
31,89,3,55427.378
31,89,4,55744.601
31,89,5,0.173
31,90,1,41560.236
31,90,2,4400.717
31,90,3,34321.701
31,90,4,48798.772
31,90,5,10.589
31,91,1,39873.274
31,91,2,4150.989
31,91,3,33045.505
31,91,4,46701.043
31,91,5,10.41
31,92,1,25232.597
31,92,2,2659.526
31,92,3,20858.066
31,92,4,29607.127
31,92,5,10.54
31,93,1,48899.142
31,93,2,4127.729
31,93,3,42109.633
31,93,4,55688.652
31,93,5,8.441
31,94,1,31804.351
31,94,2,3350.179
31,94,3,26293.796
31,94,4,37314.906
31,94,5,10.534
31,95,1,59487.226
31,95,2,6320.81
31,95,3,49090.42
31,95,4,69884.033
31,95,5,10.625
31,96,1,47304.066
31,96,2,4334.474
31,96,3,40174.491
31,96,4,54433.641
31,96,5,9.163
31,97,1,33181.04
31,97,2,3469.835
31,97,3,27473.669
31,97,4,38888.411
31,97,5,10.457
31,98,1,31722.884
31,98,2,3339.721
31,98,3,26229.532
31,98,4,37216.235
31,98,5,10.528
31,99,1,31790.05
31,99,2,3330.654
31,99,3,26311.611
31,99,4,37268.489
31,99,5,10.477
31,100,1,46354.976
31,100,2,4838.115
31,100,3,38396.985
31,100,4,54312.967
31,100,5,10.437
31,101,1,58461.259
31,101,2,3472.516
31,101,3,52749.478
31,101,4,64173.039
31,101,5,5.94
31,102,1,53234.469
31,102,2,4021.695
31,102,3,46619.369
31,102,4,59849.569
31,102,5,7.555
31,103,1,35649.621
31,103,2,3788.458
31,103,3,29418.161
31,103,4,41881.08
31,103,5,10.627
31,104,1,35447.289
31,104,2,617.218
31,104,3,34432.056
31,104,4,36462.523
31,104,5,1.741
31,105,1,44370.541
31,105,2,4628.704
31,105,3,36757.001
31,105,4,51984.081
31,105,5,10.432
31,106,1,42166.709
31,106,2,3650.874
31,106,3,36161.557
31,106,4,48171.862
31,106,5,8.658
32,0,1,50135.511
32,0,2,1314.562
32,0,3,47973.248
32,0,4,52297.774
32,0,5,2.622
32,1,1,42421.025
32,1,2,4463.237
32,1,3,35079.654
32,1,4,49762.396
32,1,5,10.521
32,2,1,38564.205
32,2,2,3281.029
32,2,3,33167.392
32,2,4,43961.018
32,2,5,8.508
32,3,1,48912.473
32,3,2,5169.762
32,3,3,40408.97
32,3,4,57415.975
32,3,5,10.569
32,4,1,37341.578
32,4,2,3959.656
32,4,3,30828.524
32,4,4,43854.632
32,4,5,10.604
32,5,1,50232.156
32,5,2,3606.647
32,5,3,44299.75
32,5,4,56164.562
32,5,5,7.18
32,6,1,39448.795
32,6,2,4111.787
32,6,3,32685.508
32,6,4,46212.082
32,6,5,10.423
32,7,1,59072.75
32,7,2,5011.322
32,7,3,50829.858
32,7,4,67315.642
32,7,5,8.483
32,8,1,41210.804
32,8,2,4313.148
32,8,3,34116.307
32,8,4,48305.301
32,8,5,10.466
32,9,1,46394.333
32,9,2,3914.698
32,9,3,39955.228
32,9,4,52833.438
32,9,5,8.438
32,10,1,51664.7
32,10,2,2572.79
32,10,3,47432.836
32,10,4,55896.563
32,10,5,4.98
32,11,1,37924.793
32,11,2,4061.998
32,11,3,31243.4
32,11,4,44606.186
32,11,5,10.711
32,12,1,43168.455
32,12,2,3665.754
32,12,3,37138.826
32,12,4,49198.084
32,12,5,8.492
32,13,1,48626.038
32,13,2,5063.713
32,13,3,40296.971
32,13,4,56955.106
32,13,5,10.414
32,14,1,31041.638
32,14,2,1914.346
32,14,3,27892.818
32,14,4,34190.457
32,14,5,6.167
32,15,1,38987.861
32,15,2,4158.209
32,15,3,32148.216
32,15,4,45827.507
32,15,5,10.665
32,16,1,36786.735
32,16,2,1444.885
32,16,3,34410.11
32,16,4,39163.36
32,16,5,3.928
32,17,1,64809.904
32,17,2,3571.905
32,17,3,58934.643
32,17,4,70685.165
32,17,5,5.511
32,18,1,43638.826
32,18,2,4620.433
32,18,3,36038.889
32,18,4,51238.762
32,18,5,10.588
32,19,1,49622.98
32,19,2,1488.402
32,19,3,47174.777
32,19,4,52071.183
32,19,5,2.999
32,20,1,44636.525
32,20,2,3099.242
32,20,3,39538.725
32,20,4,49734.324
32,20,5,6.943
32,21,1,29367.279
32,21,2,3096.306
32,21,3,24274.31
32,21,4,34460.249
32,21,5,10.543
32,22,1,43616.992
32,22,2,3617.738
32,22,3,37666.343
32,22,4,49567.641
32,22,5,8.294
32,23,1,52880.512
32,23,2,4410.519
32,23,3,45625.854
32,23,4,60135.17
32,23,5,8.341
32,24,1,49764.545
32,24,2,3549.802
32,24,3,43925.64
32,24,4,55603.45
32,24,5,7.133
32,25,1,49838.106
32,25,2,5055.18
32,25,3,41523.075
32,25,4,58153.137
32,25,5,10.143
32,26,1,60630.583
32,26,2,2219.546
32,26,3,56979.754
32,26,4,64281.412
32,26,5,3.661
32,27,1,51146.355
32,27,2,5468.635
32,27,3,42151.25
32,27,4,60141.46
32,27,5,10.692
32,28,1,38555.584
32,28,2,4090.199
32,28,3,31827.806
32,28,4,45283.362
32,28,5,10.609
32,29,1,43892.624
32,29,2,4598.747
32,29,3,36328.358
32,29,4,51456.889
32,29,5,10.477
32,30,1,53733.453
32,30,2,5662.939
32,30,3,44418.748
32,30,4,63048.158
32,30,5,10.539
32,31,1,50873.446
32,31,2,5322.626
32,31,3,42118.506
32,31,4,59628.387
32,31,5,10.462
32,32,1,61308.178
32,32,2,6437.305
32,32,3,50719.752
32,32,4,71896.603
32,32,5,10.5
32,33,1,33457.386
32,33,2,850.853
32,33,3,32057.857
32,33,4,34856.915
32,33,5,2.543
32,34,1,47717.185
32,34,2,4978.369
32,34,3,39528.497
32,34,4,55905.873
32,34,5,10.433
32,35,1,37244.215
32,35,2,3908.065
32,35,3,30816.02
32,35,4,43672.409
32,35,5,10.493
32,36,1,50582.508
32,36,2,2564.304
32,36,3,46364.604
32,36,4,54800.412
32,36,5,5.07
32,37,1,38497.479
